,open time,open,high,low,close,volume,close time,quote asset volume,number of trades,tb base volume,tb quote volume,ignore
109,2021-11-16,13.29,13.29,11.8,12.66,220990.83,2021-11-16 23:59:59.999000064,2790378.281,7317,110963.47,1399270.0824,0
110,2021-11-17,12.66,12.84,12.03,12.66,130075.77,2021-11-17 23:59:59.999000064,1618112.0055,6013,75260.33,936673.6429,0
111,2021-11-18,12.66,12.74,11.74,11.77,235674.52,2021-11-18 23:59:59.999000064,2866903.8752,10883,109750.6,1337028.6151,0
112,2021-11-19,11.79,13.24,11.62,12.6,155600.6,2021-11-19 23:59:59.999000064,1942351.5844,8935,84161.88,1049220.0362,0
113,2021-11-20,12.61,13.55,12.58,13.25,194539.69,2021-11-20 23:59:59.999000064,2556299.7816,10463,98651.74,1297642.6343,0
114,2021-11-21,13.25,17.07,12.89,14.57,1132488.75,2021-11-21 23:59:59.999000064,17390929.9884,42578,576903.91,8885727.1904,0
115,2021-11-22,14.57,15.64,13.39,13.49,705057.29,2021-11-22 23:59:59.999000064,10139079.606,26584,321726.04,4622729.42,0
116,2021-11-23,13.48,13.72,12.82,13.21,374582.63,2021-11-23 23:59:59.999000064,4954370.3395,10864,177390.25,2344257.5844,0
117,2021-11-24,13.21,13.48,12.7,12.98,278258.26,2021-11-24 23:59:59.999000064,3631735.2424,9163,148969.03,1950062.1011,0
118,2021-11-25,12.97,14.04,12.8,13.26,363763.66,2021-11-25 23:59:59.999000064,4829609.7523,11362,167860.64,2232518.0839,0
119,2021-11-26,13.26,13.26,11.39,11.71,429542.29,2021-11-26 23:59:59.999000064,5163696.8418,10571,177738.53,2128142.5704,0
120,2021-11-27,11.73,12.27,11.67,11.88,144679.96,2021-11-27 23:59:59.999000064,1737699.021,4324,77123.93,927510.207,0
121,2021-11-28,11.87,13.04,11.47,12.32,376518.77,2021-11-28 23:59:59.999000064,4622201.4988,12359,182334.96,2242486.7143,0
122,2021-11-29,12.31,13.03,12.21,12.8,322007.79,2021-11-29 23:59:59.999000064,4088016.5186,8481,166488.46,2116061.08,0
123,2021-11-30,12.82,12.9,12.27,12.41,190310.18,2021-11-30 23:59:59.999000064,2400602.7511,5131,92138.64,1163582.2123,0
124,2021-12-01,12.42,12.7,12.24,12.28,179530.4,2021-12-01 23:59:59.999000064,2245357.3624,3346,90960.0,1137551.2714,0
125,2021-12-02,12.26,12.28,11.82,12.03,197545.6,2021-12-02 23:59:59.999000064,2378751.7765,3864,81099.43,976815.0404,0
126,2021-12-03,12.04,12.26,11.23,11.56,171453.22,2021-12-03 23:59:59.999000064,2039028.5959,4188,68957.04,821822.1895,0
127,2021-12-04,11.54,11.61,8.69,9.93,525759.3,2021-12-04 23:59:59.999000064,5172758.6953,8827,180708.56,1767657.4976,0
128,2021-12-05,9.94,10.19,9.15,9.25,278346.83,2021-12-05 23:59:59.999000064,2671043.4634,5350,104696.83,1008193.9171,0
129,2021-12-06,9.26,9.74,8.64,9.66,257156.19,2021-12-06 23:59:59.999000064,2331273.9014,5055,118925.42,1083548.7962,0
130,2021-12-07,9.64,10.41,9.58,10.05,289369.9,2021-12-07 23:59:59.999000064,2906523.6049,4645,190737.9,1918148.8512,0
131,2021-12-08,10.05,10.56,9.67,10.04,227648.93,2021-12-08 23:59:59.999000064,2282539.5442,4913,126065.55,1268008.6005,0
132,2021-12-09,10.04,10.2,9.24,9.25,215984.42,2021-12-09 23:59:59.999000064,2108003.1457,6644,79419.97,780836.9085,0
133,2021-12-10,9.25,9.55,8.78,8.82,234289.2,2021-12-10 23:59:59.999000064,2176406.0314,5411,138302.66,1290383.7755,0
134,2021-12-11,8.82,9.51,8.74,9.21,144618.53,2021-12-11 23:59:59.999000064,1337875.3415,3627,83067.5,769604.0318,0
135,2021-12-12,9.22,9.42,8.94,9.2,158850.03,2021-12-12 23:59:59.999000064,1458612.0868,2506,72362.39,668338.1085,0
136,2021-12-13,9.21,9.3,8.53,8.62,229555.74,2021-12-13 23:59:59.999000064,2050161.1348,3479,103522.69,929968.24,0
137,2021-12-14,8.6,8.71,8.22,8.68,229541.01,2021-12-14 23:59:59.999000064,1942152.436,4094,117272.57,995857.8764,0
138,2021-12-15,8.68,8.9,8.21,8.83,213639.22,2021-12-15 23:59:59.999000064,1823554.021,2931,124159.74,1064790.1713,0
139,2021-12-16,8.82,9.0,8.52,8.54,83841.25,2021-12-16 23:59:59.999000064,739723.2854,2202,43943.17,388313.2721,0
140,2021-12-17,8.55,8.62,8.2,8.39,160334.38,2021-12-17 23:59:59.999000064,1350715.9017,2409,73621.31,621554.1172,0
141,2021-12-18,8.35,8.59,8.26,8.47,58375.97,2021-12-18 23:59:59.999000064,493117.2728,2362,21195.21,178782.6759,0
